"X","Y","ID","0to15cm"
145.54771,-18.90608,50111,0.0352196864810498
151.65828,-27.64706,45611,0.00506406425903228
148.4694,-20.4145,31711,0.03119795173275
149.88126,-22.97731,11611,0.0198431151131652
147.81005,-26.88905,46111,0.0453413370380297
153.1166,-28.21547,12311,0.0121422261578438
151.93964,-28.63358,31811,0.0165299320849437
151.52099,-27.12021,13611,0.0150990965764782
152.7891,-26.89837,89211,0.0369446892960494
149.55109,-28.24252,4711,0.0357938908137107
149.41733,-28.20334,41811,0.0326555350191404
151.79138,-26.83428,43212,0.00635961421521583
150.75596,-28.06876,46612,0.0361878444933096
152.73094,-25.59743,2712,0.05600557592757
145.46455,-16.96765,44612,0.027616883331974
146.72265,-19.2669,28812,0.0557974013650329
147.23697,-20.31097,21712,0.0161287671153969
152.2312,-24.81881,26812,0.0275325782004448
147.75534,-20.55527,43912,0.0582264974521153
